County,ZIP Code,Total Births 2014-2016,Premature Birth Perc,Low Birth Rate Perc,Out of Wedlock Perc,Medicaid or Self-Pay Perc,Late or No Prenatal Care Perc,Infant Deaths 2014-2016 per 1000 Live Births,Infant Deaths Rate per 1000 Live Births,Neonatal Deaths 2014-2016 per 1000 Live Births,Neonatal Dearths Rate per 1000 Live Births,Teen Birth Rate per 1000,Teen Pregnancy Rate per 1000
Warren,12801 ,531 ,10.0 ,6.4 ,54.2 ,51.3 ,5.3 ,2 ,3.8 ,2 ,3.8 ,25.2 ,43.0 
Warren,12804 ,638 ,8.8 ,5.0 ,40.3 ,39.7 ,6.5 ,2 ,3.1 ,1 ,1.6 ,9.4 ,16.8 
Warren,12810 ,18 ,11.1 ,0.0 ,55.6 ,38.9 ,5.9 ,0 ,0.0 ,0 ,0.0 ,* ,* 
Warren,12814 ,17 ,0.0 ,11.8 ,41.2 ,52.9 ,0.0 ,1 ,58.8 ,1 ,58.8 ,0.0 ,10.1 
Warren,12815 ,21 ,5.0 ,4.8 ,47.6 ,57.1 ,0.0 ,0 ,0.0 ,0 ,0.0 ,* ,* 
Warren,12817 ,50 ,8.7 ,8.0 ,36.0 ,58.0 ,4.3 ,0 ,0.0 ,0 ,0.0 ,5.2 ,10.4 
Warren,12843 ,24 ,13.6 ,8.3 ,41.7 ,66.7 ,0.0 ,1 ,41.7 ,0 ,0.0 ,20.8 ,41.7 
Warren,12845 ,69 ,9.1 ,5.8 ,58.0 ,56.5 ,0.0 ,1 ,14.5 ,1 ,14.5 ,4.6 ,11.4 
Warren,12846 ,82 ,16.9 ,13.4 ,48.8 ,51.2 ,9.8 ,0 ,0.0 ,0 ,0.0 ,11.1 ,25.9 
Warren,12853 ,28 ,17.9 ,7.1 ,71.4 ,60.7 ,10.7 ,1 ,35.7 ,1 ,35.7 ,27.8 ,41.7 
Warren,12860 ,30 ,7.4 ,6.7 ,30.0 ,63.3 ,6.9 ,0 ,0.0 ,0 ,0.0 ,* ,* 
Warren,12885 ,135 ,8.5 ,7.4 ,54.1 ,64.4 ,2.3 ,1 ,7.4 ,0 ,0.0 ,24.2 ,36.2
Washington,12809 ,81 ,8.0 ,4.9 ,46.9 ,49.4 ,2.6 ,0 ,0.0 ,0 ,0.0 ,10.1 ,13.5 
Washington,12816 ,46 ,15.6 ,4.3 ,32.6 ,45.7 ,9.1 ,0 ,0.0 ,0 ,0.0 ,2.8 ,13.9 
Washington,12827 ,121 ,14.7 ,9.1 ,34.7 ,38.0 ,4.2 ,1 ,8.3 ,0 ,0.0 ,10.5 ,17.5 
Washington,12828 ,200 ,12.6 ,9.0 ,55.5 ,55.0 ,3.6 ,1 ,5.0 ,1 ,5.0 ,17.0 ,26.1 
Washington,12832 ,175 ,11.2 ,6.9 ,61.7 ,61.7 ,4.1 ,0 ,0.0 ,0 ,0.0 ,30.0 ,51.5 
Washington,12834 ,154 ,8.1 ,5.8 ,37.7 ,32.5 ,6.0 ,0 ,0.0 ,0 ,0.0 ,4.9 ,12.9 
Washington,12837 ,22 ,13.6 ,0.0 ,63.6 ,77.3 ,13.6 ,0 ,0.0 ,0 ,0.0 ,* ,* 
Washington,12838 ,17 ,0.0 ,0.0 ,47.1 ,35.3 ,0.0 ,0 ,0.0 ,0 ,0.0 ,* ,* 
Washington,12839 ,469 ,13.0 ,6.6 ,60.1 ,59.7 ,8.1 ,4 ,8.5 ,1 ,2.1 ,37.2 ,46.8 
Washington,12865 ,73 ,11.6 ,11.0 ,49.3 ,57.5 ,4.2 ,0 ,0.0 ,0 ,0.0 ,11.8 ,17.7 
Washington,12887 ,150 ,12.7 ,8.7 ,51.3 ,65.3 ,13.4 ,1 ,6.7 ,1 ,6.7 ,23.0 ,32.6
Wayne,13143 ,92 ,8.9 ,6.5 ,50.0 ,66.3 ,3.3 ,0 ,0.0 ,0 ,0.0 ,27.8 ,27.8 
Wayne,13146 ,82 ,13.8 ,6.1 ,47.6 ,76.8 ,2.6 ,1 ,12.2 ,1 ,12.2 ,3.7 ,3.7 
Wayne,14433 ,182 ,6.7 ,5.5 ,44.0 ,73.6 ,5.6 ,3 ,16.5 ,1 ,5.5 ,24.1 ,30.7 
Wayne,14489 ,276 ,11.1 ,6.9 ,54.7 ,67.4 ,5.6 ,1 ,3.6 ,0 ,0.0 ,22.1 ,31.8 
Wayne,14502 ,342 ,11.3 ,7.6 ,24.0 ,27.5 ,3.1 ,2 ,5.8 ,1 ,2.9 ,7.7 ,8.5 
Wayne,14505 ,177 ,11.0 ,7.3 ,39.0 ,39.0 ,6.5 ,0 ,0.0 ,0 ,0.0 ,3.7 ,9.2 
Wayne,14513 ,433 ,11.8 ,9.5 ,55.7 ,58.6 ,4.0 ,6 ,13.9 ,6 ,13.9 ,22.0 ,34.0 
Wayne,14516 ,65 ,10.0 ,7.7 ,58.5 ,69.2 ,7.8 ,0 ,0.0 ,0 ,0.0 ,28.6 ,38.1 
Wayne,14519 ,296 ,9.8 ,7.4 ,25.0 ,31.8 ,2.8 ,0 ,0.0 ,0 ,0.0 ,7.8 ,9.6 
Wayne,14522 ,243 ,6.8 ,7.0 ,44.0 ,49.4 ,2.6 ,0 ,0.0 ,0 ,0.0 ,15.9 ,21.2 
Wayne,14551 ,164 ,10.1 ,7.3 ,62.2 ,70.1 ,8.0 ,2 ,12.2 ,2 ,12.2 ,14.3 ,14.3 
Wayne,14555 ,13 ,8.3 ,7.7 ,61.5 ,38.5 ,0.0 ,0 ,0.0 ,0 ,0.0 ,* ,* 
Wayne,14568 ,192 ,8.2 ,9.4 ,17.2 ,20.8 ,1.7 ,1 ,5.2 ,1 ,5.2 ,6.6 ,9.9 
Wayne,14589 ,236 ,11.7 ,5.5 ,40.3 ,45.3 ,4.0 ,1 ,4.2 ,0 ,0.0 ,16.5 ,20.7 
Wayne,14590 ,145 ,8.5 ,5.5 ,57.9 ,64.1 ,4.9 ,0 ,0.0 ,0 ,0.0 ,31.8 ,31.8
Westchester,10501 ,32 ,11.1 ,3.1 ,10.0 ,7.4 ,3.1 ,1 ,31.3 ,1 ,31.3 ,0.0 ,0.0 
Westchester,10502 ,127 ,8.0 ,7.9 ,6.6 ,6.3 ,0.8 ,0 ,0.0 ,0 ,0.0 ,0.0 ,0.0 
Westchester,10504 ,157 ,10.7 ,8.9 ,4.3 ,4.7 ,0.6 ,0 ,0.0 ,0 ,0.0 ,0.0 ,0.0 
Westchester,10505 ,19 ,17.6 ,0.0 ,26.3 ,17.6 ,5.3 ,0 ,0.0 ,0 ,0.0 ,0.0 ,0.0 
Westchester,10506 ,137 ,6.6 ,3.6 ,4.9 ,14.6 ,2.2 ,0 ,0.0 ,0 ,0.0 ,0.0 ,1.3 
Westchester,10507 ,282 ,9.4 ,6.7 ,34.4 ,47.3 ,2.8 ,0 ,0.0 ,0 ,0.0 ,4.9 ,4.9 
Westchester,10510 ,202 ,14.6 ,9.9 ,7.0 ,5.9 ,1.5 ,0 ,0.0 ,0 ,0.0 ,0.0 ,0.5 
Westchester,10511 ,57 ,17.3 ,7.0 ,32.7 ,45.5 ,5.3 ,1 ,17.5 ,1 ,17.5 ,4.2 ,8.3 
Westchester,10514 ,254 ,10.5 ,8.3 ,3.7 ,6.6 ,1.2 ,1 ,3.9 ,1 ,3.9 ,0.0 ,0.6 
Westchester,10518 ,24 ,14.3 ,16.7 ,13.0 ,5.3 ,0.0 ,0 ,0.0 ,0 ,0.0 ,0.0 ,0.0 
Westchester,10520 ,314 ,14.4 ,8.9 ,16.7 ,14.6 ,1.6 ,2 ,6.4 ,2 ,6.4 ,1.4 ,2.8 
Westchester,10522 ,275 ,7.9 ,5.1 ,9.6 ,10.0 ,3.6 ,0 ,0.0 ,0 ,0.0 ,1.4 ,3.4 
Westchester,10523 ,377 ,11.0 ,6.9 ,29.6 ,27.8 ,3.5 ,1 ,2.7 ,1 ,2.7 ,3.8 ,7.6 
Westchester,10526 ,42 ,17.6 ,7.1 ,18.9 ,23.5 ,2.4 ,1 ,23.8 ,1 ,23.8 ,4.6 ,9.1 
Westchester,10527 ,10 ,11.1 ,10.0 ,0.0 ,0.0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,0.0 ,0.0 
Westchester,10528 ,369 ,11.5 ,7.3 ,16.5 ,20.2 ,3.5 ,0 ,0.0 ,0 ,0.0 ,4.4 ,6.6 
Westchester,10530 ,425 ,14.0 ,8.0 ,11.8 ,7.0 ,1.4 ,0 ,0.0 ,0 ,0.0 ,1.2 ,3.6 
Westchester,10532 ,149 ,13.2 ,6.7 ,16.5 ,12.0 ,1.3 ,0 ,0.0 ,0 ,0.0 ,2.9 ,7.3 
Westchester,10533 ,194 ,12.6 ,6.7 ,8.0 ,4.1 ,1.6 ,1 ,5.2 ,1 ,5.2 ,0.0 ,6.5 
Westchester,10535 ,23 ,4.3 ,4.3 ,43.5 ,45.5 ,8.7 ,0 ,0.0 ,0 ,0.0 ,* ,* 
Westchester,10536 ,218 ,8.6 ,4.6 ,9.4 ,8.9 ,0.5 ,0 ,0.0 ,0 ,0.0 ,0.0 ,2.1 
Westchester,10538 ,509 ,10.0 ,4.7 ,5.1 ,7.9 ,1.4 ,1 ,2.0 ,1 ,2.0 ,0.0 ,0.0 
Westchester,10543 ,656 ,11.3 ,7.2 ,26.8 ,48.7 ,2.0 ,2 ,3.0 ,1 ,1.5 ,5.8 ,9.2 
Westchester,10546 ,25 ,22.7 ,8.0 ,12.0 ,10.0 ,4.0 ,0 ,0.0 ,0 ,0.0 ,14.2 ,14.2 
Westchester,10547 ,216 ,10.3 ,8.3 ,32.2 ,33.5 ,5.3 ,0 ,0.0 ,0 ,0.0 ,2.9 ,5.9 
Westchester,10548 ,139 ,10.4 ,7.2 ,35.0 ,36.3 ,2.9 ,0 ,0.0 ,0 ,0.0 ,6.3 ,15.9 
Westchester,10549 ,588 ,10.7 ,6.1 ,34.8 ,54.1 ,2.0 ,1 ,1.7 ,1 ,1.7 ,5.3 ,8.3 
Westchester,10550 ,"1,673 ",15.2 ,12.1 ,67.4 ,71.4 ,10.0 ,11 ,6.6 ,9 ,5.4 ,21.4 ,53.3 
Westchester,10552 ,670 ,15.1 ,9.9 ,36.7 ,39.4 ,5.0 ,3 ,4.5 ,2 ,3.0 ,6.9 ,19.1 
Westchester,10553 ,360 ,14.5 ,8.9 ,63.7 ,59.5 ,6.0 ,1 ,2.8 ,0 ,0.0 ,15.9 ,30.9 
Westchester,10560 ,106 ,8.2 ,5.7 ,15.7 ,14.4 ,2.8 ,0 ,0.0 ,0 ,0.0 ,1.8 ,3.7 
Westchester,10562 ,"1,251 ",13.1 ,8.6 ,38.5 ,43.3 ,1.9 ,5 ,4.0 ,3 ,2.4 ,13.7 ,24.6 
Westchester,10566 ,"1,040 ",11.8 ,9.0 ,52.5 ,63.9 ,6.3 ,3 ,2.9 ,3 ,2.9 ,24.7 ,39.2 
Westchester,10567 ,451 ,12.0 ,9.8 ,19.6 ,17.2 ,2.0 ,1 ,2.2 ,1 ,2.2 ,3.8 ,6.4 
Westchester,10570 ,303 ,11.9 ,7.6 ,13.4 ,14.8 ,1.0 ,0 ,0.0 ,0 ,0.0 ,0.0 ,2.4 
Westchester,10573 ,"1,450 ",12.0 ,7.2 ,42.8 ,63.3 ,2.2 ,4 ,2.8 ,4 ,2.8 ,15.3 ,23.6 
Westchester,10576 ,83 ,7.6 ,7.2 ,6.8 ,11.1 ,1.2 ,0 ,0.0 ,0 ,0.0 ,1.4 ,1.4 
Westchester,10577 ,57 ,17.9 ,14.0 ,2.0 ,0.0 ,0.0 ,1 ,17.5 ,1 ,17.5 ,0.0 ,1.3 
Westchester,10578 ,19 ,5.9 ,5.3 ,11.1 ,5.9 ,5.3 ,0 ,0.0 ,0 ,0.0 ,0.0 ,19.6 
Westchester,10580 ,365 ,9.1 ,4.1 ,4.6 ,11.0 ,1.1 ,0 ,0.0 ,0 ,0.0 ,0.4 ,1.3 
Westchester,10583 ,874 ,12.3 ,8.0 ,4.8 ,5.5 ,1.4 ,3 ,3.4 ,2 ,2.3 ,0.0 ,1.5 
Westchester,10588 ,50 ,6.4 ,14.0 ,14.6 ,18.8 ,8.0 ,1 ,20.0 ,1 ,20.0 ,0.0 ,0.0 
Westchester,10589 ,136 ,8.0 ,7.4 ,10.8 ,10.7 ,0.7 ,0 ,0.0 ,0 ,0.0 ,1.3 ,1.3 
Westchester,10590 ,120 ,12.8 ,7.5 ,10.8 ,9.1 ,0.8 ,0 ,0.0 ,0 ,0.0 ,0.0 ,0.0 
Westchester,10591 ,809 ,11.9 ,8.4 ,30.2 ,32.0 ,2.1 ,4 ,4.9 ,4 ,4.9 ,8.5 ,11.5 
Westchester,10594 ,135 ,11.4 ,5.9 ,14.3 ,16.1 ,0.7 ,1 ,7.4 ,1 ,7.4 ,1.6 ,4.8 
Westchester,10595 ,204 ,11.7 ,8.3 ,10.1 ,16.1 ,3.9 ,2 ,9.8 ,1 ,4.9 ,0.0 ,4.2 
Westchester,10597 ,18 ,11.1 ,11.1 ,0.0 ,0.0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,0.0 ,0.0 
Westchester,10598 ,691 ,9.6 ,6.1 ,11.9 ,13.1 ,1.2 ,0 ,0.0 ,0 ,0.0 ,1.5 ,3.8 
Westchester,10601 ,534 ,13.0 ,8.6 ,36.7 ,34.6 ,5.1 ,1 ,1.9 ,1 ,1.9 ,27.8 ,41.7 
Westchester,10603 ,646 ,12.5 ,8.0 ,28.7 ,24.0 ,1.7 ,0 ,0.0 ,0 ,0.0 ,9.2 ,20.3 
Westchester,10604 ,359 ,16.1 ,8.9 ,26.9 ,30.8 ,3.9 ,0 ,0.0 ,0 ,0.0 ,4.8 ,11.1 
Westchester,10605 ,582 ,14.2 ,7.0 ,23.0 ,17.3 ,1.4 ,2 ,3.4 ,1 ,1.7 ,4.3 ,7.9 
Westchester,10606 ,664 ,14.0 ,8.1 ,40.7 ,41.1 ,2.7 ,5 ,7.5 ,5 ,7.5 ,18.3 ,33.1 
Westchester,10607 ,244 ,14.9 ,6.1 ,33.3 ,29.3 ,3.3 ,1 ,4.1 ,0 ,0.0 ,7.2 ,14.3 
Westchester,10701 ,"2,981 ",13.5 ,10.2 ,61.5 ,70.0 ,5.8 ,17 ,5.7 ,7 ,2.3 ,27.8 ,48.0 
Westchester,10703 ,770 ,11.2 ,9.0 ,47.3 ,56.1 ,5.3 ,3 ,3.9 ,3 ,3.9 ,21.4 ,33.5 
Westchester,10704 ,"1,159 ",10.1 ,7.3 ,30.0 ,40.0 ,5.0 ,6 ,5.2 ,6 ,5.2 ,7.4 ,13.9 
Westchester,10705 ,"1,709 ",13.1 ,9.4 ,57.5 ,70.5 ,6.5 ,6 ,3.5 ,2 ,1.2 ,21.4 ,35.1 
Westchester,10706 ,198 ,10.1 ,6.1 ,13.6 ,9.7 ,2.6 ,0 ,0.0 ,0 ,0.0 ,0.0 ,2.8 
Westchester,10707 ,354 ,12.8 ,4.2 ,13.3 ,19.4 ,2.3 ,1 ,2.8 ,0 ,0.0 ,1.1 ,2.1 
Westchester,10708 ,644 ,11.2 ,9.5 ,14.5 ,11.1 ,1.1 ,1 ,1.6 ,1 ,1.6 ,0.7 ,4.3 
Westchester,10709 ,257 ,11.7 ,4.7 ,10.7 ,11.0 ,0.8 ,0 ,0.0 ,0 ,0.0 ,1.0 ,3.0 
Westchester,10710 ,799 ,12.6 ,10.3 ,26.2 ,29.4 ,4.1 ,2 ,2.5 ,2 ,2.5 ,6.0 ,9.9 
Westchester,10801 ,"1,610 ",10.6 ,6.3 ,44.7 ,61.7 ,8.3 ,4 ,2.5 ,3 ,1.9 ,16.5 ,27.9 
Westchester,10803 ,354 ,9.8 ,5.4 ,10.1 ,11.1 ,2.6 ,2 ,5.6 ,2 ,5.6 ,0.7 ,3.9 
Westchester,10804 ,364 ,12.3 ,8.5 ,7.2 ,3.6 ,2.2 ,0 ,0.0 ,0 ,0.0 ,1.3 ,2.0 
Westchester,10805 ,584 ,11.7 ,6.0 ,40.7 ,50.2 ,5.6 ,4 ,6.8 ,3 ,5.1 ,8.4 ,15.2
Wyoming,14009 ,160 ,8.9 ,6.3 ,43.8 ,43.8 ,1.3 ,2 ,12.5 ,1 ,6.3 ,7.4 ,13.0 
Wyoming,14011 ,186 ,10.5 ,5.9 ,38.7 ,36.6 ,2.8 ,1 ,5.4 ,1 ,5.4 ,3.2 ,7.9 
Wyoming,14024 ,44 ,9.5 ,6.8 ,31.8 ,43.2 ,4.7 ,0 ,0.0 ,0 ,0.0 ,15.4 ,20.5 
Wyoming,14037 ,20 ,0.0 ,0.0 ,10.0 ,15.0 ,5.6 ,0 ,0.0 ,0 ,0.0 ,0.0 ,10.1 
Wyoming,14066 ,48 ,14.3 ,12.5 ,52.1 ,60.4 ,12.5 ,0 ,0.0 ,0 ,0.0 ,0.0 ,6.2 
Wyoming,14082 ,14 ,0.0 ,0.0 ,21.4 ,21.4 ,0.0 ,0 ,0.0 ,0 ,0.0 ,* ,* 
Wyoming,14113 ,21 ,5.0 ,0.0 ,38.1 ,52.4 ,0.0 ,0 ,0.0 ,0 ,0.0 ,* ,* 
Wyoming,14145 ,49 ,2.1 ,8.2 ,18.4 ,22.9 ,2.1 ,0 ,0.0 ,0 ,0.0 ,0.0 ,0.0 
Wyoming,14167 ,43 ,14.6 ,4.7 ,20.9 ,34.9 ,2.4 ,0 ,0.0 ,0 ,0.0 ,0.0 ,0.0 
Wyoming,14427 ,75 ,5.7 ,5.3 ,37.3 ,40.0 ,4.1 ,0 ,0.0 ,0 ,0.0 ,5.6 ,11.3 
Wyoming,14530 ,174 ,8.7 ,3.4 ,44.8 ,45.4 ,2.3 ,1 ,5.7 ,0 ,0.0 ,19.4 ,25.2 
Wyoming,14536 ,19 ,0.0 ,5.3 ,68.4 ,78.9 ,0.0 ,0 ,0.0 ,0 ,0.0 ,* ,* 
Wyoming,14550 ,40 ,5.6 ,12.5 ,47.5 ,32.5 ,0.0 ,0 ,0.0 ,0 ,0.0 ,8.8 ,8.8 
Wyoming,14569 ,191 ,10.1 ,7.9 ,39.3 ,48.2 ,0.5 ,0 ,0.0 ,0 ,0.0 ,16.7 ,25.9 
Wyoming,14591 ,52 ,2.3 ,5.8 ,38.5 ,32.7 ,2.0 ,0 ,0.0 ,0 ,0.0 ,30.9 ,37
Yates,14418 ,52 ,4.0 ,9.6 ,23.1 ,65.4 ,1.9 ,0 ,0.0 ,0 ,0.0 ,22.2 ,37.0 
Yates,14441 ,10 ,10.0 ,10.0 ,50.0 ,80.0 ,0.0 ,0 ,0.0 ,0 ,0.0 ,* ,* 
Yates,14478 ,19 ,10.5 ,10.5 ,26.3 ,52.6 ,0.0 ,0 ,0.0 ,0 ,0.0 ,0.0 ,0.0 
Yates,14507 ,31 ,0.0 ,3.2 ,29.0 ,58.1 ,9.7 ,1 ,32.3 ,0 ,0.0 ,0.0 ,13.9 
Yates,14527 ,496 ,6.0 ,3.8 ,26.4 ,77.6 ,6.5 ,2 ,4.0 ,2 ,4.0 ,16.6 ,19.3 
Yates,14544 ,66 ,10.8 ,6.1 ,27.3 ,66.7 ,1.5 ,0 ,0.0 ,0 ,0.0 ,9.1 ,18.3 
Yates,14837 ,214 ,7.1 ,7.5 ,31.8 ,71.7 ,5.2 ,0 ,0.0 ,0 ,0.0 ,12.8 ,17.5 
Yates,14842 ,32 ,0.0 ,0.0 ,6.3 ,84.4 ,3.1 ,0 ,0.0 ,0 ,0.0 ,7.9 ,7.9
